2019-11-05,9400.37,9491.65,9200.9,9345.21
2019-11-06,9344.77,9451.8,9270.06,9349.77
2019-11-07,9346.78,9382.63,9117.77,9238.33
2019-11-08,9236.09,9263.73,8687.33,8815.92
2019-11-09,8814.84,8880.5,8736.14,8829.71
2019-11-10,8817.62,9124.75,8768.47,9099.11
2019-11-11,9099.31,9111.84,8626.18,8722.51
2019-11-12,8720.82,8861.9,8581.12,8779.07
2019-11-13,8780.44,8840.06,8721.81,8765.9
2019-11-14,8762.03,8810.64,8585.67,8660.65
2019-11-15,8660.49,8770.54,8399.72,8514.21
2019-11-16,8515.77,8538.84,8442.97,8495.65
2019-11-17,8492.54,8636.73,8421.02,8555.82
2019-11-18,8555.74,8562.32,8080.38,8218.78
2019-11-19,8218.4,8223.51,8026.91,8142.49
2019-11-20,8142.49,8229.45,8047.88,8098.46
2019-11-21,8099.22,8132.88,7438.61,7631.28
2019-11-22,7631.77,7716.87,6820.53,7282.83
2019-11-23,7279.19,7364.23,7120.71,7327.02
2019-11-24,7326.9,7361.87,6961.43,7057.84
